x	y
7670	2576
7674	2577
7677	2578
7681	2579
7684	2580
7688	2581
7691	2582
7694	2583
7698	2584
7701	2585
7705	2586
7708	2587
7711	2588
7715	2589
7718	2590
7722	2591
7725	2592
7728	2593
7732	2594
7735	2595
7739	2596
7742	2597
7746	2598
7749	2599
7752	2600
7756	2601
7759	2602
7763	2603
7766	2604
7769	2605
7773	2606
7776	2607
7780	2608
7783	2609
7787	2610
7790	2611
7793	2612
7797	2613
7800	2614
7804	2615
7807	2616
7810	2617
7814	2618
7817	2619
7821	2620
7824	2621
7828	2622
7831	2623
7834	2624
7838	2625
7841	2626
7845	2627
7848	2628
7851	2629
7855	2630
7858	2631
7862	2632
7865	2633
7869	2634
7872	2635
7875	2636
7879	2637
7882	2638
7886	2639
7889	2640
7893	2641
7896	2642
7899	2643
7903	2644
7906	2645
7910	2646
7913	2647
7916	2648
7920	2649
7923	2650
7927	2651
7930	2652
7934	2653
7937	2654
7940	2655
7944	2656
7947	2657
7951	2658
7954	2659
7958	2660
7961	2661
7964	2662
7968	2663
7971	2664
7975	2665
7978	2666
7982	2667
7985	2668
7988	2669
7992	2670
7995	2671
7999	2672
8002	2673
8006	2674
8009	2675
8012	2676
8016	2677
8019	2678
8023	2679
8026	2680
8030	2681
8033	2682
8036	2683
8040	2684
8043	2685
8047	2686
8050	2687
8054	2688
8057	2689
8060	2690
8064	2691
8067	2692
8071	2693
8074	2694
8078	2695
8081	2696
8084	2697
8088	2698
8091	2699
8095	2700
8098	2701
8102	2702
8105	2703
8108	2704
8112	2705
8115	2706
8119	2707
8122	2708
8126	2709
8129	2710
8132	2711
8136	2712
8139	2713
8143	2714
8146	2715
8150	2716
8153	2717
8156	2718
8160	2719
8163	2720
8167	2721
8170	2722
8174	2723
8177	2724
8181	2725
8184	2726
8187	2727
8191	2728
8194	2729
8198	2730
8201	2731
8205	2732
8208	2733
8211	2734
8215	2735
8218	2736
8222	2737
8225	2738
8229	2739
8232	2740
8236	2741
8239	2742
8242	2743
8246	2744
8249	2745
8253	2746
8256	2747
8260	2748
8263	2749
8266	2750
8270	2751
8273	2752
8277	2753
8280	2754
8284	2755
8287	2756
8291	2757
8294	2758
8297	2759
8301	2760
8304	2761
8308	2762
8311	2763
8315	2764
8318	2765
8322	2766
8325	2767
8328	2768
8332	2769
8335	2770
8339	2771
8342	2772
8346	2773
8349	2774
8353	2775
8356	2776
8359	2777
8363	2778
8366	2779
8370	2780
8373	2781
8377	2782
8380	2783
8384	2784
8387	2785
8390	2786
8394	2787
8397	2788
8401	2789
8404	2790
8408	2791
8411	2792
8415	2793
8418	2794
8421	2795
8425	2796
8428	2797
8432	2798
8435	2799
8439	2800
8442	2801
8446	2802
8449	2803
8452	2804
8456	2805
8459	2806
8463	2807
8466	2808
8470	2809
8473	2810
8477	2811
8480	2812
8483	2813
8487	2814
8490	2815
8494	2816
8497	2817
8501	2818
8504	2819
8508	2820
8511	2821
8515	2822
8518	2823
8521	2824
8525	2825
8528	2826
8532	2827
8535	2828
8539	2829
8542	2830
8546	2831
8549	2832
8552	2833
8556	2834
8559	2835
8563	2836
8566	2837
8570	2838
8573	2839
8577	2840
8580	2841
8584	2842
8587	2843
8590	2844
8594	2845
8597	2846
8601	2847
8604	2848
8608	2849
8611	2850
8615	2851
8618	2852
8622	2853
8625	2854
8628	2855
8632	2856
8635	2857
8639	2858
8642	2859
8646	2860
8649	2861
8653	2862
8656	2863
8660	2864
8663	2865
8666	2866
8670	2867
8673	2868
8677	2869
8680	2870
8684	2871
8687	2872
8691	2873
8694	2874
8698	2875
8701	2876
8705	2877
8708	2878
8711	2879
8715	2880
8718	2881
8722	2882
8725	2883
8729	2884
8732	2885
8736	2886
8739	2887
8743	2888
8746	2889
8750	2890
8753	2891
8756	2892
8760	2893
8763	2894
8767	2895
8770	2896
8774	2897
8777	2898
8781	2899
8784	2900
8788	2901
8791	2902
8795	2903
8798	2904
8801	2905
8805	2906
8808	2907
8812	2908
8815	2909
8819	2910
8822	2911
8826	2912
8829	2913
8833	2914
8836	2915
8840	2916
8843	2917
8846	2918
8850	2919
8853	2920
8857	2921
8860	2922
8864	2923
8867	2924
8871	2925
8874	2926
8878	2927
8881	2928
8885	2929
8888	2930
8892	2931
8895	2932
8898	2933
8902	2934
8905	2935
8909	2936
8912	2937
8916	2938
8919	2939
8923	2940
8926	2941
8930	2942
8933	2943
8937	2944
8940	2945
8944	2946
8947	2947
8951	2948
8954	2949
8957	2950
8961	2951
8964	2952
8968	2953
8971	2954
8975	2955
8978	2956
8982	2957
8985	2958
8989	2959
8992	2960
8996	2961
8999	2962
9003	2963
9006	2964
9010	2965
9013	2966
9016	2967
9020	2968
9023	2969
9027	2970
9030	2971
9034	2972
9037	2973
9041	2974
9044	2975
9048	2976
9051	2977
9055	2978
9058	2979
9062	2980
9065	2981
9069	2982
9072	2983
9076	2984
9079	2985
9082	2986
9086	2987
9089	2988
9093	2989
9096	2990
9100	2991
9103	2992
9107	2993
9110	2994
9114	2995
9117	2996
9121	2997
9124	2998
9128	2999
9131	3000
9135	3001
9138	3002
9142	3003
9145	3004
9149	3005
9152	3006
9155	3007
9159	3008
9162	3009
9166	3010
9169	3011
9173	3012
9176	3013
9180	3014
9183	3015
9187	3016
9190	3017
9194	3018
9197	3019
9201	3020
9204	3021
9208	3022
9211	3023
9215	3024
9218	3025
9222	3026
9225	3027
9229	3028
9232	3029
9235	3030
9239	3031
9242	3032
9246	3033
9249	3034
9253	3035
9256	3036
9260	3037
9263	3038
9267	3039
9270	3040
9274	3041
9277	3042
9281	3043
9284	3044
9288	3045
9291	3046
9295	3047
9298	3048
9302	3049
9305	3050
9309	3051
9312	3052
9316	3053
9319	3054
9323	3055
9326	3056
9330	3057
9333	3058
9337	3059
9340	3060
9343	3061
9347	3062
9350	3063
9354	3064
9357	3065
9361	3066
9364	3067
9368	3068
9371	3069
9375	3070
9378	3071
9382	3072
9385	3073
9389	3074
9392	3075
9396	3076
9399	3077
9403	3078
9406	3079
9410	3080
9413	3081
9417	3082
9420	3083
9424	3084
9427	3085
9431	3086
9434	3087
9438	3088
9441	3089
9445	3090
9448	3091
9452	3092
9455	3093
9459	3094
9462	3095
9466	3096
9469	3097
9473	3098
9476	3099
9480	3100
9483	3101
9487	3102
9490	3103
9494	3104
9497	3105
9501	3106
9504	3107
9507	3108
9511	3109
9514	3110
9518	3111
9521	3112
9525	3113
9528	3114
9532	3115
9535	3116
9539	3117
9542	3118
9546	3119
9549	3120
9553	3121
9556	3122
9560	3123
9563	3124
9567	3125
9570	3126
9574	3127
9577	3128
9581	3129
9584	3130
9588	3131
9591	3132
9595	3133
9598	3134
9602	3135
9605	3136
9609	3137
9612	3138
9616	3139
9619	3140
9623	3141
9626	3142
9630	3143
9633	3144
9637	3145
9640	3146
9644	3147
9647	3148
9651	3149
9654	3150
9658	3151
9661	3152
9665	3153
9668	3154
9672	3155
9675	3156
9679	3157
9682	3158
9686	3159
9689	3160
9693	3161
9696	3162
9700	3163
9703	3164
9707	3165
9710	3166
9714	3167
9717	3168
9721	3169
9724	3170
9728	3171
9731	3172
9735	3173
9738	3174
9742	3175
9745	3176
9749	3177
9752	3178
9756	3179
9759	3180
9763	3181
9766	3182
9770	3183
9773	3184
9777	3185
9780	3186
9784	3187
9787	3188
9791	3189
9794	3190
9798	3191
9801	3192
9805	3193
9808	3194
9812	3195
9815	3196
9819	3197
9822	3198
9826	3199
9829	3200
9833	3201
9836	3202
9840	3203
9843	3204
9847	3205
9850	3206
9854	3207
9857	3208
9861	3209
9864	3210
9868	3211
9871	3212
9875	3213
9878	3214
9882	3215
9885	3216
9889	3217
9893	3218
9896	3219
9900	3220
9903	3221
9907	3222
9910	3223
9914	3224
9917	3225
9921	3226
9924	3227
9928	3228
9931	3229
9935	3230
9938	3231
9942	3232
9945	3233
9949	3234
9952	3235
9956	3236
9959	3237
9963	3238
9966	3239
9970	3240
9973	3241
9977	3242
9980	3243
9984	3244
9987	3245
9991	3246
9994	3247
9998	3248
10001	3249
10005	3250
10008	3251
10012	3252
10015	3253
10019	3254
10022	3255
10026	3256
10029	3257
10033	3258
10036	3259
10040	3260
10043	3261
10047	3262
10050	3263
10054	3264
10058	3265
10061	3266
10065	3267
10068	3268
10072	3269
10075	3270
10079	3271
10082	3272
10086	3273
10089	3274
10093	3275
10096	3276
10100	3277
10103	3278
10107	3279
10110	3280
10114	3281
10117	3282
10121	3283
10124	3284
10128	3285
10131	3286
10135	3287
10138	3288
10142	3289
10145	3290
10149	3291
10152	3292
10156	3293
10159	3294
10163	3295
10167	3296
10170	3297
10174	3298
10177	3299
10181	3300
10184	3301
10188	3302
10191	3303
10195	3304
10198	3305
10202	3306
10205	3307
10209	3308
10212	3309
10216	3310
10219	3311
10223	3312
10226	3313
10230	3314
10233	3315
10237	3316
10240	3317
10244	3318
10247	3319
10251	3320
10255	3321
10258	3322
10262	3323
10265	3324
10269	3325
10272	3326
10276	3327
10279	3328
10283	3329
10286	3330
10290	3331
10293	3332
10297	3333
10300	3334
10304	3335
10307	3336
10311	3337
10314	3338
10318	3339
10321	3340
10325	3341
10328	3342
10332	3343
10336	3344
10339	3345
10343	3346
10346	3347
10350	3348
10353	3349
10357	3350
10360	3351
10364	3352
10367	3353
10371	3354
10374	3355
10378	3356
10381	3357
10385	3358
10388	3359
10392	3360
10395	3361
10399	3362
10403	3363
10406	3364
10410	3365
10413	3366
10417	3367
10420	3368
10424	3369
10427	3370
10431	3371
10434	3372
10438	3373
10441	3374
10445	3375
10448	3376
10452	3377
10455	3378
10459	3379
10462	3380
10466	3381
10470	3382
10473	3383
10477	3384
10480	3385
10484	3386
10487	3387
10491	3388
10494	3389
10498	3390
10501	3391
10505	3392
10508	3393
10512	3394
10515	3395
10519	3396
10522	3397
10526	3398
10530	3399
10533	3400
10537	3401
10540	3402
10544	3403
10547	3404
10551	3405
10554	3406
10558	3407
10561	3408
10565	3409
10568	3410
10572	3411
10575	3412
10579	3413
10583	3414
10586	3415
10590	3416
10593	3417
10597	3418
10600	3419
10604	3420
10607	3421
10611	3422
10614	3423
10618	3424
10621	3425
10625	3426
10628	3427
10632	3428
10636	3429
10639	3430
10643	3431
10646	3432
10650	3433
10653	3434
10657	3435
10660	3436
10664	3437
10667	3438
10671	3439
10674	3440
10678	3441
10682	3442
10685	3443
10689	3444
10692	3445
10696	3446
10699	3447
10703	3448
10706	3449
10710	3450
10713	3451
10717	3452
10720	3453
10724	3454
10728	3455
10731	3456
10735	3457
10738	3458
10742	3459
10745	3460
10749	3461
10752	3462
10756	3463
10759	3464
10763	3465
10766	3466
10770	3467
10774	3468
10777	3469
10781	3470
10784	3471
10788	3472
10791	3473
10795	3474
10798	3475
10802	3476
10805	3477
10809	3478
10812	3479
10816	3480
10820	3481
10823	3482
10827	3483
10830	3484
10834	3485
10837	3486
10841	3487
10844	3488
10848	3489
10851	3490
10855	3491
10859	3492
10862	3493
10866	3494
10869	3495
10873	3496
10876	3497
10880	3498
10883	3499
10887	3500
10890	3501
10894	3502
10898	3503
10901	3504
10905	3505
10908	3506
10912	3507
10915	3508
10919	3509
10922	3510
10926	3511
10929	3512
10933	3513
10937	3514
10940	3515
10944	3516
10947	3517
10951	3518
10954	3519
10958	3520
10961	3521
10965	3522
10968	3523
10972	3524
10976	3525
10979	3526
10983	3527
10986	3528
10990	3529
10993	3530
10997	3531
11000	3532
11004	3533
11007	3534
11011	3535
11015	3536
11018	3537
11022	3538
11025	3539
11029	3540
11032	3541
11036	3542
11039	3543
11043	3544
11046	3545
11050	3546
11054	3547
11057	3548
11061	3549
11064	3550
11068	3551
11071	3552
11075	3553
11078	3554
11082	3555
11086	3556
11089	3557
11093	3558
11096	3559
11100	3560
11103	3561
11107	3562
11110	3563
11114	3564
11118	3565
11121	3566
11125	3567
11128	3568
11132	3569
11135	3570
11139	3571
11142	3572
11146	3573
11149	3574
11153	3575
11157	3576
11160	3577
11164	3578
11167	3579
11171	3580
11174	3581
11178	3582
11181	3583
11185	3584
11189	3585
11192	3586
11196	3587
11199	3588
11203	3589
11206	3590
11210	3591
11213	3592
11217	3593
11221	3594
11224	3595
11228	3596
11231	3597
11235	3598
11238	3599
11242	3600
11245	3601
11249	3602
11253	3603
11256	3604
11260	3605
11263	3606
11267	3607
11270	3608
11274	3609
11277	3610
11281	3611
11285	3612
11288	3613
11292	3614
11295	3615
11299	3616
11302	3617
11306	3618
11309	3619
11313	3620
11317	3621
11320	3622
11324	3623
11327	3624
11331	3625
11334	3626
11338	3627
11342	3628
11345	3629
11349	3630
11352	3631
11356	3632
11359	3633
11363	3634
11366	3635
11370	3636
11374	3637
11377	3638
11381	3639
11384	3640
11388	3641
11391	3642
11395	3643
11399	3644
11402	3645
11406	3646
11409	3647
11413	3648
11416	3649
11420	3650
11423	3651
11427	3652
11431	3653
11434	3654
11438	3655
11441	3656
11445	3657
11448	3658
11452	3659
11456	3660
11459	3661
11463	3662
11466	3663
11470	3664
11473	3665
11477	3666
11480	3667
11484	3668
11488	3669
11491	3670
11495	3671
11498	3672
11502	3673
11505	3674
11509	3675
11513	3676
11516	3677
11520	3678
11523	3679
11527	3680
11530	3681
11534	3682
11537	3683
11541	3684
11545	3685
11548	3686
11552	3687
11555	3688
11559	3689
11562	3690
11566	3691
11570	3692
11573	3693
11577	3694
11580	3695
11584	3696
11587	3697
11591	3698
11595	3699
11598	3700
11602	3701
11605	3702
11609	3703
11612	3704
11616	3705
11620	3706
11623	3707
11627	3708
11630	3709
11634	3710
11637	3711
11641	3712
11645	3713
11648	3714
11652	3715
11655	3716
11659	3717
11662	3718
11666	3719
11670	3720
11673	3721
11677	3722
11680	3723
11684	3724
11687	3725
11691	3726
11695	3727
11698	3728
11702	3729
11705	3730
11709	3731
11712	3732
11716	3733
11720	3734
11723	3735
11727	3736
11730	3737
11734	3738
11737	3739
11741	3740
11745	3741
11748	3742
11752	3743
11755	3744
11759	3745
11762	3746
11766	3747
11770	3748
11773	3749
11777	3750
11780	3751
11784	3752
11787	3753
11791	3754
11795	3755
11798	3756
11802	3757
11805	3758
11809	3759
11812	3760
11816	3761
11820	3762
11823	3763
11827	3764
11830	3765
11834	3766
11837	3767
11841	3768
11845	3769
11848	3770
11852	3771
11855	3772
11859	3773
11863	3774
11866	3775
11870	3776
11873	3777
11877	3778
11880	3779
11884	3780
11888	3781
11891	3782
11895	3783
11898	3784
11902	3785
11905	3786
11909	3787
11913	3788
11916	3789
11920	3790
11923	3791
11927	3792
11930	3793
11934	3794
11938	3795
11941	3796
11945	3797
11948	3798
11952	3799
11956	3800
11959	3801
11963	3802
11966	3803
11970	3804
11973	3805
11977	3806
11981	3807
11984	3808
11988	3809
11991	3810
11995	3811
11999	3812
12002	3813
12006	3814
12009	3815
12013	3816
12016	3817
12020	3818
12024	3819
12027	3820
12031	3821
12034	3822
12038	3823
12041	3824
12045	3825
12049	3826
12052	3827
12056	3828
12059	3829
12063	3830
12067	3831
12070	3832
12074	3833
12077	3834
12081	3835
12084	3836
12088	3837
12092	3838
12095	3839
12099	3840
12102	3841
12106	3842
12110	3843
12113	3844
12117	3845
12120	3846
12124	3847
12128	3848
12131	3849
12135	3850
12138	3851
12142	3852
12145	3853
12149	3854
12153	3855
12156	3856
12160	3857
12163	3858
12167	3859
12171	3860
12174	3861
12178	3862
12181	3863
12185	3864
12188	3865
12192	3866
12196	3867
12199	3868
12203	3869
12206	3870
12210	3871
12214	3872
12217	3873
12221	3874
12224	3875
12228	3876
12232	3877
12235	3878
12239	3879
12242	3880
12246	3881
12249	3882
12253	3883
12257	3884
12260	3885
12264	3886
12267	3887
12271	3888
12275	3889
12278	3890
12282	3891
12285	3892
12289	3893
12293	3894
12296	3895
12300	3896
12303	3897
12307	3898
12311	3899
12314	3900
12318	3901
12321	3902
12325	3903
12328	3904
12332	3905
12336	3906
12339	3907
12343	3908
12346	3909
12350	3910
12354	3911
12357	3912
12361	3913
12364	3914
12368	3915
12372	3916
12375	3917
12379	3918
12382	3919
12386	3920
12390	3921
12393	3922
12397	3923
12400	3924
12404	3925
12408	3926
12411	3927
12415	3928
12418	3929
12422	3930
12425	3931
12429	3932
12433	3933
12436	3934
12440	3935
12443	3936
12447	3937
12451	3938
12454	3939
12458	3940
12461	3941
12465	3942
12469	3943
12472	3944
12476	3945
12479	3946
12483	3947
12487	3948
12490	3949
12494	3950
12497	3951
12501	3952
12505	3953
12508	3954
12512	3955
12515	3956
12519	3957
12523	3958
12526	3959
12530	3960
12533	3961
12537	3962
12541	3963
12544	3964
12548	3965
12551	3966
12555	3967
12559	3968
12562	3969
12566	3970
12569	3971
12573	3972
12577	3973
12580	3974
12584	3975
12587	3976
12591	3977
12595	3978
12598	3979
12602	3980
12605	3981
12609	3982
12613	3983
12616	3984
12620	3985
12623	3986
12627	3987
12631	3988
12634	3989
12638	3990
12641	3991
12645	3992
12649	3993
12652	3994
12656	3995
12659	3996
12663	3997
12667	3998
12670	3999
12674	4000
12677	4001
12681	4002
12685	4003
12688	4004
12692	4005
12695	4006
12699	4007
12703	4008
12706	4009
12710	4010
12713	4011
12717	4012
12721	4013
12724	4014
12728	4015
12731	4016
12735	4017
12739	4018
12742	4019
12746	4020
12749	4021
12753	4022
12757	4023
12760	4024
12764	4025
12767	4026
12771	4027
12775	4028
12778	4029
12782	4030
12785	4031
12789	4032
12793	4033
12796	4034
12800	4035
12804	4036
12807	4037
12811	4038
12814	4039
12818	4040
12822	4041
12825	4042
12829	4043
12832	4044
12836	4045
12840	4046
12843	4047
12847	4048
12850	4049
12854	4050
12858	4051
12861	4052
12865	4053
12868	4054
12872	4055
12876	4056
12879	4057
12883	4058
12886	4059
12890	4060
12894	4061
12897	4062
12901	4063
12905	4064
12908	4065
12912	4066
12915	4067
12919	4068
12923	4069
12926	4070
12930	4071
12933	4072
12937	4073
12941	4074
12944	4075
12948	4076
12951	4077
12955	4078
12959	4079
12962	4080
12966	4081
12969	4082
12973	4083
12977	4084
12980	4085
12984	4086
12988	4087
12991	4088
12995	4089
12998	4090
13002	4091
13006	4092
13009	4093
13013	4094
13016	4095
13020	4096
13024	4097
13027	4098
13031	4099
13035	4100
13038	4101
13042	4102
13045	4103
13049	4104
13053	4105
13056	4106
13060	4107
13063	4108
13067	4109
13071	4110
13074	4111
13078	4112
13081	4113
13085	4114
13089	4115
13092	4116
13096	4117
13100	4118
13103	4119
13107	4120
13110	4121
13114	4122
13118	4123
13121	4124
13125	4125
13128	4126
13132	4127
13136	4128
13139	4129
13143	4130
13147	4131
13150	4132
13154	4133
13157	4134
13161	4135
13165	4136
13168	4137
13172	4138
13175	4139
13179	4140
13183	4141
13186	4142
13190	4143
13194	4144
13197	4145
13201	4146
13204	4147
13208	4148
13212	4149
13215	4150
13219	4151
13223	4152
13226	4153
13230	4154
13233	4155
13237	4156
13241	4157
13244	4158
13248	4159
13251	4160
13255	4161
13259	4162
13262	4163
13266	4164
13270	4165
13273	4166
13277	4167
13280	4168
13284	4169
13288	4170
13291	4171
13295	4172
13299	4173
13302	4174
13306	4175
13309	4176
13313	4177
13317	4178
13320	4179
13324	4180
13327	4181
13331	4182
13335	4183
13338	4184
13342	4185
13346	4186
13349	4187
13353	4188
13356	4189
13360	4190
13364	4191
13367	4192
13371	4193
13375	4194
13378	4195
13382	4196
13385	4197
13389	4198
13393	4199
13396	4200
13400	4201
13404	4202
13407	4203
13411	4204
13414	4205
13418	4206
13422	4207
13425	4208
13429	4209
13433	4210
13436	4211
13440	4212
13443	4213
13447	4214
13451	4215
13454	4216
13458	4217
13462	4218
13465	4219
13469	4220
13472	4221
13476	4222
13480	4223
13483	4224
13487	4225
13491	4226
13494	4227
13498	4228
13501	4229
13505	4230
13509	4231
13512	4232
13516	4233
13520	4234
13523	4235
13527	4236
13530	4237
13534	4238
13538	4239
13541	4240
13545	4241
13549	4242
13552	4243
13556	4244
13559	4245
13563	4246
13567	4247
13570	4248
13574	4249
13578	4250
13581	4251
13585	4252
13589	4253
13592	4254
13596	4255
13599	4256
13603	4257
13607	4258
13610	4259
13614	4260
13618	4261
13621	4262
13625	4263
13628	4264
13632	4265
13636	4266
13639	4267
13643	4268
13647	4269
13650	4270
13654	4271
13657	4272
13661	4273
13665	4274
13668	4275
13672	4276
13676	4277
13679	4278
13683	4279
13687	4280
13690	4281
13694	4282
13697	4283
13701	4284
13705	4285
13708	4286
13712	4287
13716	4288
13719	4289
13723	4290
13726	4291
13730	4292
13734	4293
13737	4294
13741	4295
13745	4296
13748	4297
13752	4298
13756	4299
13759	4300
13763	4301
13766	4302
13770	4303
13774	4304
13777	4305
13781	4306
13785	4307
13788	4308
13792	4309
13796	4310
13799	4311
13803	4312
13806	4313
13810	4314
13814	4315
13817	4316
13821	4317
13825	4318
13828	4319
13832	4320
13835	4321
13839	4322
13843	4323
13846	4324
13850	4325
13854	4326
13857	4327
13861	4328
13865	4329
13868	4330
13872	4331
13875	4332
13879	4333
13883	4334
13886	4335
13890	4336
13894	4337
13897	4338
13901	4339
13905	4340
13908	4341
13912	4342
13915	4343
13919	4344
13923	4345
13926	4346
13930	4347
13934	4348
13937	4349
13941	4350
13945	4351
13948	4352
13952	4353
13956	4354
13959	4355
13963	4356
13966	4357
13970	4358
13974	4359
13977	4360
13981	4361
13985	4362
13988	4363
13992	4364
13996	4365
13999	4366
14003	4367
14006	4368
14010	4369
14014	4370
14017	4371
14021	4372
14025	4373
14028	4374
14032	4375
14036	4376
14039	4377
14043	4378
14047	4379
14050	4380
14054	4381
14057	4382
14061	4383
14065	4384
14068	4385
14072	4386
14076	4387
14079	4388
14083	4389
14087	4390
14090	4391
14094	4392
14098	4393
14101	4394
14105	4395
14108	4396
14112	4397
14116	4398
14119	4399
14123	4400
14127	4401
14130	4402
14134	4403
14138	4404
14141	4405
14145	4406
14149	4407
14152	4408
14156	4409
14159	4410
14163	4411
14167	4412
14170	4413
14174	4414
14178	4415
14181	4416
14185	4417
14189	4418
14192	4419
14196	4420
14200	4421
14203	4422
14207	4423
14210	4424
14214	4425
14218	4426
14221	4427
14225	4428
14229	4429
14232	4430
14236	4431
14240	4432
14243	4433
14247	4434
14251	4435
14254	4436
14258	4437
14262	4438
14265	4439
14269	4440
14272	4441
14276	4442
14280	4443
14283	4444
14287	4445
14291	4446
14294	4447
14298	4448
14302	4449
14305	4450
14309	4451
14313	4452
14316	4453
14320	4454
14324	4455
14327	4456
14331	4457
14335	4458
14338	4459
14342	4460
14345	4461
14349	4462
14353	4463
14356	4464
14360	4465
14364	4466
14367	4467
14371	4468
14375	4469
14378	4470
14382	4471
14386	4472
14389	4473
14393	4474
14397	4475
14400	4476
14404	4477
14408	4478
14411	4479
14415	4480
14418	4481
14422	4482
14426	4483
14429	4484
14433	4485
14437	4486
14440	4487
14444	4488
14448	4489
14451	4490
14455	4491
14459	4492
14462	4493
14466	4494
14470	4495
14473	4496
14477	4497
14481	4498
14484	4499
14488	4500
14492	4501
14495	4502
14499	4503
14502	4504
14506	4505
14510	4506
14513	4507
14517	4508
14521	4509
14524	4510
14528	4511
14532	4512
14535	4513
14539	4514
14543	4515
14546	4516
14550	4517
14554	4518
14557	4519
14561	4520
14565	4521
14568	4522
14572	4523
14576	4524
14579	4525
14583	4526
14587	4527
14590	4528
14594	4529
14597	4530
14601	4531
14605	4532
14608	4533
14612	4534
14616	4535
14619	4536
14623	4537
